"ANO","NIVEL","CODMUNRES","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAC","TRSAC"
2015,"UF","51",192,46,0,0,51121,5007,147,56673,0,5213,369,223,2506,NA,NA,NA,25.55,6.34,55485,56673,228,9109,37899,27706,10959,4069,48759,0,221,13889,0,21416,13228,0,192,2257,54290,45381,1191,12122,1566,1191,12122,1566,NA,NA,NA,38.43,2.08,192,46,0,339,9571,0,38902,48759,0,221,51121,5007,147,56673,0,5213,369,223,2506,55485,0,13889,13228,21416,0,339,9571,192,56673,2257,54290,45381,56673,228,9109,2920,3225,3530,3199.12,537.73,37899,27706,363,10959,4069
2015,"UF","51",4676,25,0,0,4353,34510,13771,0,3284,48759,1927,38180,1115,NA,NA,NA,25.55,6.34,1102,0,383,8027,1269,0,4064,8077,1191,56673,476,2262,56673,35257,1537,0,55715,220,28962,5726,169,29110,5935,169,29110,5935,NA,NA,NA,38.43,2.08,4676,25,0,7,5147,0,17415,1191,56673,476,4353,34510,13771,0,3284,48759,1927,38180,1115,1102,56673,2262,1537,35257,0,7,5147,55715,0,220,28962,5726,0,383,8027,2920,3225,3530,3199.12,537.73,1269,0,55983,4064,8077
2015,"UF","51",0,221,0,0,192,56673,2257,54290,45381,1191,12122,1566,192,NA,NA,NA,25.55,6.34,46,0,339,9571,38902,0,5007,147,56673,0,5213,223,369,55485,2506,56673,228,37899,27706,363,10959,4069,48759,10959,4069,48759,NA,NA,NA,38.43,2.08,0,221,0,13889,13228,0,21416,56673,0,5213,192,56673,2257,54290,45381,1191,12122,1566,192,46,369,223,2506,55485,56673,13889,13228,228,9109,37899,27706,363,0,339,9571,2920,3225,3530,3199.12,537.73,38902,0,51121,5007,147
2015,"UF","51",56673,476,56673,0,55715,0,220,28962,5726,169,29110,5935,4676,NA,NA,NA,25.55,6.34,25,0,7,5147,17415,0,34510,13771,0,3284,48759,38180,1927,1102,1115,0,383,1269,0,55983,4064,8077,1191,4064,8077,1191,NA,NA,NA,38.43,2.08,56673,476,56673,2262,1537,0,35257,0,3284,48759,55715,0,220,28962,5726,169,29110,5935,4676,25,1927,38180,1115,1102,0,2262,1537,383,8027,1269,0,55983,0,7,5147,2920,3225,3530,3199.12,537.73,17415,0,4353,34510,13771
2015,"MUNICIPIO","510000",2,0,2,0,0,0,0,2,0,0,0,0,2,25.75,27.5,29.25,27.5,4.95,0,0,0,0,0,2,1,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,0,1,1,0,35.25,36.5,37.75,36.5,3.54,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,1,0,0,2,0,2698.75,2807.5,2916.25,2807.5,307.59,0,2,0,0,2
2015,"MUNICIPIO","510010",64,0,62,0,0,0,0,64,0,0,0,0,64,21,25,29,25.52,6.13,0,2,8,44,6,4,7,2,0,55,0,10,54,42,22,64,0,0,0,1,3,57,2,4,57,2,38,39,39.5,38.54,1.76,0,8,2,16,36,0,64,63,1,0,7,14,8,11,18,0,1,0,0,4,64,0,0,0,0,24,40,7,2,0,55,0,0,64,0,2765,3107.5,3440,3117.88,511.97,8,50,5,1,63
2015,"MUNICIPIO","510020",428,0,290,0,0,0,0,428,0,0,0,0,428,20,25,30,25.4,6.47,11,19,94,206,30,58,106,5,0,200,13,65,350,246,182,414,9,0,2,7,25,342,8,34,342,8,38,39,39,38.5,2.16,0,69,22,24,265,0,428,399,22,2,78,64,62,35,88,10,8,12,2,25,422,0,1,5,0,227,201,107,5,0,200,13,0,428,0,2967.5,3312.5,3610,3266.75,549.79,15,305,48,1,427
2015,"MUNICIPIO","510025",894,0,877,0,0,0,0,894,0,0,0,0,894,21,25,30,25.41,6.13,4,26,227,468,61,108,238,31,4,621,0,206,687,554,340,877,17,0,5,7,60,794,12,72,794,12,38,39,40,38.58,1.97,0,118,109,97,537,0,894,862,30,0,217,83,171,51,261,11,14,17,0,51,891,0,2,1,0,471,423,238,31,4,621,0,0,894,0,2925,3240,3560,3206.62,548.74,50,732,79,4,890
2015,"MUNICIPIO","510030",253,0,237,0,0,0,0,253,0,0,0,0,253,20,24,30,24.96,6.26,0,11,61,125,20,36,79,7,1,156,0,94,156,165,88,250,2,0,1,2,19,220,8,22,220,8,38,39,39,38.4,2.01,3,33,12,21,179,0,253,199,35,0,39,25,33,13,70,15,20,2,0,16,252,0,1,0,0,125,128,79,7,1,156,0,0,253,0,2950,3250,3520,3203,547.5,14,196,32,3,250
2015,"MUNICIPIO","510035",42,0,37,0,0,0,0,42,0,0,0,0,42,20,24,30.75,25.38,6.47,0,2,11,20,2,3,10,1,0,27,0,7,32,34,8,42,0,0,0,0,1,40,0,1,40,0,38,39,40,38.93,1.15,0,11,2,3,23,0,42,42,0,0,7,0,19,1,13,0,0,0,0,1,42,0,0,0,0,16,26,10,1,0,27,0,0,42,0,3099.25,3349,3518.75,3363.45,459.02,1,34,6,0,42
2015,"MUNICIPIO","510040",145,0,144,0,0,0,0,145,0,0,0,0,145,21,25,30,25.52,6.31,0,7,46,71,5,16,29,2,0,113,0,49,95,90,55,145,0,0,1,0,6,138,0,7,138,0,38,39,39,38.61,1.66,0,25,10,22,87,0,145,78,67,0,20,11,25,3,15,23,44,0,0,4,141,4,0,0,0,75,70,29,2,0,113,0,0,145,0,3000,3300,3600,3274.91,521.31,7,120,18,2,143
2015,"MUNICIPIO","510050",102,0,81,0,0,0,0,102,0,0,0,0,102,19.25,23,29,24.56,6.55,1,2,28,44,6,5,15,5,0,66,0,40,61,63,39,102,0,0,0,0,12,80,7,12,80,7,38,39,41,39,2.25,1,17,3,5,56,0,102,85,2,0,14,10,21,5,21,0,2,0,0,11,101,0,1,0,0,48,54,18,5,0,78,0,0,102,0,2931.25,3245,3597.5,3253.12,513.47,8,76,11,1,101
2015,"MUNICIPIO","510060",191,0,191,0,0,0,0,191,0,0,0,0,191,20,25,29,24.67,6.13,0,4,56,92,16,23,100,8,0,83,0,63,128,122,69,188,3,0,1,0,15,170,5,16,170,5,38,39,39,38.47,1.95,0,21,1,5,163,0,191,160,24,7,44,8,29,4,65,12,12,3,7,7,191,0,0,0,0,97,94,100,8,0,83,0,0,191,0,2970,3260,3600,3254.34,504.1,11,149,26,0,190
2015,"MUNICIPIO","510080",129,0,45,0,0,0,0,129,0,0,0,0,129,19,23,28,23.98,5.9,0,2,12,21,3,7,16,1,0,25,3,72,56,77,52,123,4,0,0,1,7,119,1,8,119,1,39,41,41,39.98,1.84,0,9,0,0,36,0,129,44,1,0,12,5,6,2,11,1,0,4,0,6,129,0,0,0,0,54,75,52,1,0,73,3,0,129,0,2930,3200,3470,3181.76,546.91,14,98,10,0,129
2015,"MUNICIPIO","510100",37,0,35,0,0,0,0,37,0,0,0,0,37,23,26,30,26.51,6.17,0,1,10,15,2,8,10,2,0,25,0,18,19,28,9,37,0,0,0,0,1,29,6,1,29,6,38,39,40.25,39.17,1.89,0,9,3,3,22,0,37,35,2,0,6,2,9,2,14,1,1,0,0,1,36,1,0,0,0,20,17,10,2,0,25,0,0,37,0,3125,3360,3500,3342.03,330.85,2,28,4,0,37
2015,"MUNICIPIO","510120",10,0,9,0,0,0,0,10,0,0,0,0,10,21,26,31.5,26,5.56,0,0,0,10,0,0,0,2,0,8,0,4,6,8,2,10,0,0,0,0,1,7,1,1,7,1,38,38,39,38.33,2.18,0,3,1,2,4,0,10,7,1,0,0,0,1,2,3,0,1,0,0,1,10,0,0,0,0,6,4,0,2,0,8,0,0,10,0,2842.5,3257.5,3422.5,3164.5,1162.57,1,6,2,0,9
2015,"MUNICIPIO","510125",245,0,241,0,0,0,0,245,0,0,0,0,245,21,25,30,25.48,6.19,0,2,56,136,17,34,48,4,0,191,0,98,146,151,94,239,6,0,0,4,21,219,0,25,219,0,38,39,39,38.3,1.61,1,13,35,24,171,0,245,242,3,0,36,46,30,25,78,1,2,6,0,20,245,0,0,0,0,124,121,48,4,0,191,0,0,245,0,2850,3130,3425,3120.93,466.44,20,205,13,0,245
2015,"MUNICIPIO","510130",140,0,91,0,0,0,0,140,0,0,0,0,140,20,25,30,25.09,6.33,0,0,18,55,8,19,28,5,0,65,0,40,99,83,57,140,0,0,1,0,15,118,6,16,118,6,38,39,41,38.97,2.42,1,19,4,13,58,0,140,99,1,0,23,13,12,11,29,0,1,0,0,11,140,0,0,0,0,67,73,39,6,1,92,0,0,140,0,2990,3317.5,3610,3277.46,555.16,12,106,21,1,139
2015,"MUNICIPIO","510140",345,0,341,0,0,0,0,345,0,0,0,0,345,19,23,27,23.81,5.82,5,21,106,179,10,23,77,18,0,223,24,171,174,216,129,345,0,0,0,6,28,292,18,34,292,18,38,39,40,38.71,2.04,0,86,27,37,185,0,345,337,8,0,83,31,84,17,88,5,3,0,0,33,343,1,0,1,0,192,153,77,18,0,223,24,0,345,0,2920,3305,3600,3258.44,521.31,22,287,33,5,340
2015,"MUNICIPIO","510160",52,0,52,0,0,0,0,52,0,0,0,0,52,20,24,28,25.4,6.22,1,6,15,27,2,1,2,3,0,47,0,6,45,36,16,52,0,0,0,0,4,48,0,4,48,0,38,39,40,38.73,1.7,0,13,5,9,25,0,52,50,1,1,7,4,13,12,10,1,0,0,1,4,50,1,0,1,0,33,19,2,3,0,47,0,0,52,0,3053.75,3298,3656.25,3333.48,491.07,3,43,6,0,52
2015,"MUNICIPIO","510170",518,0,516,0,0,0,0,518,0,0,0,0,518,20,24,28,24.4,6.17,4,27,152,268,20,47,60,8,1,442,7,103,415,317,201,502,16,0,0,0,40,469,8,40,469,8,38,39,40,38.53,1.6,2,135,36,58,255,0,518,512,6,0,145,32,126,32,126,2,3,16,0,35,516,0,2,0,0,271,246,60,8,1,442,7,0,518,0,2926.25,3250,3573.75,3232.19,484.75,27,416,57,4,513
2015,"MUNICIPIO","510180",1058,0,983,0,0,0,0,1058,0,0,0,0,1058,20,24,29,25.17,6.41,23,55,234,481,77,160,319,32,2,554,142,459,595,654,404,1037,20,0,1,7,123,844,74,131,844,74,38,39,40,38.65,2.14,5,280,69,87,582,0,1058,993,28,10,211,112,215,63,258,13,12,20,10,111,1013,1,15,29,0,565,493,319,32,2,555,142,0,1058,0,2950,3260,3585,3253.78,514.83,63,799,136,9,1032
2015,"MUNICIPIO","510185",143,0,82,0,0,0,0,143,0,0,0,0,143,19,23,29,23.76,6.96,7,26,41,55,5,4,15,3,0,62,43,21,117,91,52,143,0,0,1,3,8,112,10,12,112,10,38,39,40,38.65,2.53,0,54,16,10,53,0,143,136,4,0,24,19,35,9,29,2,2,0,0,11,107,1,35,0,0,73,70,15,3,0,62,46,0,143,0,3060,3350,3600,3305.62,626.92,7,103,19,0,141
2015,"MUNICIPIO","510190",303,0,289,0,0,0,0,303,0,0,0,0,303,19,24,29,24.61,6.51,4,24,88,155,8,24,112,7,2,123,58,126,176,199,104,299,4,0,0,7,34,251,10,41,251,10,37,39,40,38.28,2.23,1,56,27,25,193,0,303,301,2,0,52,31,83,38,54,1,1,4,0,38,287,0,13,3,0,164,139,112,7,2,123,58,0,303,0,2900,3200,3500,3172.88,558.88,18,245,32,1,301
2015,"MUNICIPIO","510250",1563,0,1559,0,0,0,0,1563,0,0,0,0,1563,20,25,30,25.23,6.44,4,41,348,827,129,214,252,64,1,1245,0,1202,361,944,619,1535,27,0,8,12,207,1254,80,227,1254,80,37,39,40,38.36,2.32,14,401,178,216,741,0,1563,1526,36,0,388,128,311,93,374,9,22,27,0,207,1558,0,3,2,0,801,762,252,64,1,1245,0,0,1563,0,2945,3245,3560,3223.11,537.41,90,1207,209,6,1557
2015,"MUNICIPIO","510260",416,0,51,0,0,0,0,416,0,0,0,0,416,18,22,28,23.6,6.84,7,17,32,27,3,4,17,0,0,23,49,17,385,310,106,401,10,0,0,7,9,208,6,16,208,6,40,41,41,39.96,2.28,3,22,6,5,34,0,416,89,8,0,15,4,20,0,17,1,0,13,0,7,190,0,39,187,0,216,200,41,1,0,47,318,0,416,0,3000,3280,3600,3298.16,498.38,15,181,21,2,399
2015,"MUNICIPIO","510263",690,0,689,0,0,0,0,690,0,0,0,0,690,20,25,30,25.3,6.21,2,27,177,360,40,84,331,33,3,307,16,117,573,444,246,683,7,0,2,4,67,614,3,73,614,3,38,38,39,38.3,1.87,5,135,33,60,450,0,690,627,16,1,76,119,86,81,201,5,8,7,1,60,690,0,0,0,0,359,331,331,33,3,307,16,0,690,0,2900,3220,3500,3198.12,512.53,31,581,71,4,685
2015,"MUNICIPIO","510267",750,0,733,0,0,0,0,750,0,0,0,0,750,20,25,30,25.46,6.39,0,18,176,406,49,99,210,27,2,510,0,345,404,455,295,736,10,0,4,9,103,588,39,116,588,39,37,39,40,38.25,2.43,1,108,25,23,563,0,750,708,38,1,74,164,57,113,198,12,18,10,1,93,747,0,2,1,0,403,347,210,27,2,510,0,0,750,0,2900,3250,3560,3207.71,546.87,43,577,89,7,743
2015,"MUNICIPIO","510268",145,0,145,0,0,0,0,145,0,0,0,0,145,20,24,28,24.37,5.52,2,3,44,78,4,13,49,5,0,91,0,54,91,94,51,142,3,0,0,3,14,123,5,17,123,5,37,39,40,38.32,2.04,2,22,6,6,107,0,145,140,4,1,24,19,17,12,51,3,1,3,1,14,57,88,0,0,0,72,73,49,5,0,91,0,0,145,0,3000,3220,3525,3242.9,515.63,7,115,19,0,145
2015,"MUNICIPIO","510269",55,0,52,0,0,0,0,55,0,0,0,0,55,19,22,26,23.02,5.47,0,4,12,32,2,2,12,1,1,40,0,15,33,29,26,55,0,0,0,0,6,47,2,6,47,2,38,39,40,38.95,1.76,0,14,8,5,26,0,55,52,1,0,21,1,18,0,6,0,1,0,0,6,54,1,0,0,0,33,22,12,1,1,41,0,0,55,0,3017,3360,3700,3395.89,497.88,3,42,10,0,55
2015,"MUNICIPIO","510270",391,0,236,0,0,0,0,391,0,0,0,0,391,20,24,30,24.86,6.65,28,45,109,143,13,42,65,9,0,158,95,69,310,258,133,386,5,0,0,1,36,294,10,37,294,10,38,39,40,38.67,1.82,2,76,25,29,180,0,391,373,13,0,56,37,93,35,68,7,4,5,0,33,349,13,29,0,0,188,203,65,9,0,158,95,0,391,0,2985,3280,3600,3264.75,483.44,17,273,41,1,389
2015,"MUNICIPIO","510279",122,0,118,0,0,0,0,122,0,0,0,0,122,20,25,29,25.3,6.46,1,6,34,65,3,11,24,6,0,91,0,24,98,74,48,116,6,0,0,0,7,111,1,7,111,1,38,39,40,38.74,1.34,0,12,2,12,92,0,122,116,5,0,35,8,18,7,37,0,2,6,0,5,122,0,0,0,0,64,58,24,6,0,91,0,0,122,0,2987.5,3250,3566.25,3246.97,406.56,4,101,8,1,121
2015,"MUNICIPIO","510285",93,0,93,0,0,0,0,93,0,0,0,0,93,19,23,28,24.33,6.28,0,6,24,54,3,6,30,4,0,58,1,53,40,49,44,91,2,0,0,1,7,80,5,8,80,5,38,38,39,38.38,1.89,2,13,5,16,57,0,93,91,2,0,20,22,9,9,21,0,2,2,0,8,93,0,0,0,0,41,52,30,4,0,58,1,0,93,0,2950,3250,3470,3210.16,434.7,3,81,6,1,92
2015,"MUNICIPIO","510300",261,0,258,0,0,0,0,261,0,0,0,0,261,20,25,30,25.18,6.41,0,12,60,154,16,19,30,13,1,215,1,80,181,171,90,250,11,0,1,1,23,233,1,25,233,1,38,39,40,38.61,1.91,2,58,17,19,160,0,261,255,5,1,34,38,52,36,66,1,4,11,1,16,256,0,3,2,0,135,125,30,13,1,215,1,0,261,0,2900,3230,3570,3194.75,587.35,21,196,30,2,259
2015,"MUNICIPIO","510305",142,0,142,0,0,0,0,142,0,0,0,0,142,21,27,32,26.77,7.15,0,13,39,65,6,19,55,7,0,80,0,18,124,97,45,141,1,0,0,0,17,123,2,17,123,2,38,39,40,38.42,1.88,0,26,6,8,99,0,142,140,2,0,21,19,31,12,40,0,2,1,0,16,142,0,0,0,0,67,75,55,7,0,80,0,0,142,0,2860,3220,3515,3199.71,522.59,9,119,13,0,141
2015,"MUNICIPIO","510310",78,0,63,0,0,0,0,78,0,0,0,0,78,19,22,26,22.78,4.98,1,5,19,43,2,8,24,4,0,42,1,14,57,53,25,77,1,0,0,0,7,66,2,7,66,2,38,38,39,38.45,1.5,0,18,0,4,52,0,78,60,8,9,8,9,12,1,23,4,4,1,9,4,77,0,0,1,0,40,38,24,4,0,42,1,0,78,0,2930,3180,3567.5,3249.68,481.82,4,59,10,0,77
2015,"MUNICIPIO","510320",543,0,535,0,0,0,0,543,0,0,0,0,543,20,24,29,25.07,6.32,3,16,124,298,40,62,180,15,2,338,7,229,311,322,221,541,2,0,2,1,62,463,10,65,463,10,37,38,39,38.21,1.84,1,68,35,43,391,0,543,423,120,0,71,75,42,40,131,53,67,2,0,57,542,0,1,0,0,278,265,180,15,2,338,7,0,543,0,2850,3150,3430,3135.27,504.99,44,435,55,1,542
2015,"MUNICIPIO","510325",404,0,383,0,0,0,0,404,0,0,0,0,404,20,24,29,24.44,5.82,0,39,143,192,7,15,94,11,8,288,0,62,339,242,162,398,6,0,2,1,29,342,15,32,342,15,38,39,40,38.77,2.04,2,80,40,44,223,0,404,388,10,0,106,30,93,18,91,3,7,6,0,29,399,3,1,1,0,211,193,94,11,8,288,0,0,404,0,3003.75,3295,3600,3279.02,506.04,17,320,43,2,401
2015,"MUNICIPIO","510330",338,0,287,0,0,0,0,338,0,0,0,0,338,19,23,29,24.32,6.13,9,37,92,127,16,19,87,15,2,154,67,140,184,213,125,333,5,0,4,2,9,315,5,15,315,5,38,38,39,38.39,1.98,0,70,23,28,210,0,338,317,15,1,42,67,66,35,90,6,7,4,1,12,333,0,0,3,2,169,169,87,15,2,154,67,0,338,0,2902.5,3162.5,3470,3165.52,505.54,25,284,21,0,327
2015,"MUNICIPIO","510335",487,0,463,0,0,0,0,487,0,0,0,0,487,19,23,28,23.89,5.93,1,23,129,284,15,31,111,5,1,340,14,93,340,301,186,479,8,0,1,0,44,415,26,45,415,26,38,39,40,38.96,1.91,0,127,31,50,268,0,487,466,12,1,151,8,158,7,94,4,7,7,1,41,482,1,2,2,0,253,234,112,5,1,340,14,0,487,0,2998.5,3300,3577.5,3253.16,498.69,29,398,46,2,484
2015,"MUNICIPIO","510336",56,0,56,0,0,0,0,56,0,0,0,0,56,21.75,25,30.25,25.86,6.77,1,4,11,31,3,6,17,5,2,29,3,11,45,32,24,54,2,0,0,0,4,46,6,4,46,6,38,39,40,38.93,1.85,0,9,2,2,41,0,56,52,3,1,10,7,13,2,15,3,0,2,1,3,56,0,0,0,0,26,30,17,5,2,29,3,0,56,0,2853.75,3162.5,3500,3172.73,491.3,8,40,6,0,56
2015,"MUNICIPIO","510337",167,0,161,0,0,0,0,167,0,0,0,0,167,20,24,29,24.67,6.14,0,16,55,79,2,12,62,8,1,93,3,29,138,92,75,163,4,0,0,3,16,135,8,19,135,8,38,39,40,38.51,2.31,1,34,14,12,103,0,167,162,4,1,41,16,34,12,36,4,0,4,1,14,167,0,0,0,0,85,82,62,8,1,93,3,0,167,0,2957.5,3280,3550,3217.82,521.26,6,135,16,1,165
2015,"MUNICIPIO","510340",10689,0,10651,0,0,0,0,10689,0,0,0,0,10689,22,26,31,26.65,6.4,11,111,1493,5651,1005,2418,2266,517,45,7830,10,3138,7539,6416,4273,10433,240,7,59,96,1012,9419,87,1174,9419,87,38,39,39,38.26,2.1,26,2097,726,882,6829,0,10689,10291,357,32,1431,2240,1441,1265,2795,109,175,247,32,939,10641,7,37,4,0,5475,5214,2266,517,45,7830,10,0,10689,0,2880,3195,3500,3156.33,560.2,628,8839,951,57,10623
2015,"MUNICIPIO","510343",68,0,68,0,0,0,0,68,0,0,0,0,68,20,25,31.25,25.96,7.11,1,3,22,36,1,5,22,2,0,44,0,43,25,43,25,65,3,0,0,0,9,57,2,9,57,2,37,39,39,38.16,1.78,1,11,4,9,43,0,68,68,0,0,15,6,7,9,21,0,0,3,0,7,68,0,0,0,0,37,31,22,2,0,44,0,0,68,0,2872.5,3182.5,3452.5,3131.78,524.36,7,52,6,0,68
2015,"MUNICIPIO","510345",106,0,102,0,0,0,0,106,0,0,0,0,106,20,26,30.75,25.7,6.31,0,5,29,54,5,10,20,6,0,78,0,13,93,68,38,106,0,0,0,1,19,83,3,20,83,3,37,38,40,38.1,2.26,0,16,8,7,72,0,106,102,1,1,22,9,20,7,24,0,1,0,1,20,106,0,0,0,0,58,48,21,6,0,79,0,0,106,0,2811.25,3157.5,3388.75,3092.95,596.77,10,83,12,1,105
2015,"MUNICIPIO","510350",343,0,334,0,0,0,0,343,0,0,0,0,343,21,26,31,26.03,6.42,0,7,67,181,24,56,97,16,2,220,1,107,236,224,119,337,6,0,1,1,46,280,14,48,280,14,38,39,40,38.37,2.23,1,58,3,21,251,0,343,323,13,0,54,48,57,33,83,1,12,6,0,41,341,2,0,0,0,154,188,98,16,2,226,1,0,343,0,2912.5,3245,3542.5,3210.52,532.02,18,274,39,5,338
2015,"MUNICIPIO","510360",86,0,86,0,0,0,0,86,0,0,0,0,86,19.25,25,29,24.79,6.22,0,2,24,53,2,5,8,1,0,77,0,34,52,55,31,84,2,0,0,1,5,76,4,6,76,4,38,39,40,38.91,1.93,0,28,7,9,42,0,86,77,9,0,16,4,23,4,23,6,3,2,0,5,86,0,0,0,0,43,43,8,1,0,77,0,0,86,0,2972.5,3260,3606.25,3247.33,540.47,6,69,9,0,86
2015,"MUNICIPIO","510370",164,0,159,0,0,0,0,164,0,0,0,0,164,19,24,29.25,24.62,6.39,8,26,61,53,4,12,41,7,2,76,38,27,137,118,46,162,2,1,1,3,18,138,3,23,138,3,38,39,40,38.27,2.81,2,36,6,9,106,0,164,158,4,2,17,21,47,25,27,1,2,2,2,20,158,2,3,1,0,75,89,41,7,2,76,38,0,164,0,3035,3215,3492.5,3223.05,552.9,4,136,20,2,162
2015,"MUNICIPIO","510380",46,0,45,0,0,0,0,46,0,0,0,0,46,21.25,24,28,24.8,5.65,0,1,15,19,3,8,9,1,0,35,0,13,33,31,15,46,0,0,1,0,1,44,0,2,44,0,38,39,39,38.33,2.56,0,5,6,9,26,0,46,45,1,0,7,6,8,2,20,1,0,0,0,2,46,0,0,0,0,22,24,9,1,0,35,0,0,46,0,2807.5,3095,3300,3108.26,514,4,37,5,1,45
2015,"MUNICIPIO","510385",162,0,123,0,0,0,0,162,0,0,0,0,162,19.25,25,29.75,24.78,6.38,34,24,31,49,7,13,35,18,0,38,68,47,112,107,55,160,2,0,0,0,20,133,3,20,133,3,38,39,39,38.32,1.67,0,42,25,36,47,0,162,160,2,0,35,10,57,6,28,0,0,2,0,18,125,10,27,0,0,93,69,35,18,0,38,68,0,162,0,2905,3185,3500,3179.17,462.18,10,132,12,0,161
2015,"MUNICIPIO","510390",114,0,83,0,0,0,0,114,0,0,0,0,114,20,24,29,24.65,6.37,6,13,26,43,1,8,12,3,0,17,68,61,49,91,23,114,0,0,0,0,9,87,3,9,87,3,38,39,40,38.84,1.9,2,35,11,10,24,0,114,95,4,0,14,5,33,8,13,1,3,0,0,8,106,1,6,1,0,58,56,14,3,0,21,76,0,114,0,2998.75,3315,3667.5,3364.39,497.13,4,75,18,1,110
2015,"MUNICIPIO","510395",24,0,24,0,0,0,0,24,0,0,0,0,24,24.75,27.5,29.5,27.79,5.27,1,1,3,12,1,6,12,0,0,12,0,10,14,18,6,24,0,0,0,0,0,22,2,0,22,2,38,39,39,39.04,1.3,0,3,4,2,15,0,24,24,0,0,6,0,5,1,12,0,0,0,0,0,24,0,0,0,0,11,13,12,0,0,12,0,0,24,0,2772.5,3185,3538.75,3230,524.09,3,18,3,0,24
2015,"MUNICIPIO","510410",532,0,505,0,0,0,0,532,0,0,0,0,532,20,25,30,25.51,6.24,11,36,154,234,32,63,200,7,0,293,20,204,325,336,196,514,14,0,1,7,49,441,31,57,441,31,38,38,40,38.43,2.22,0,75,17,15,397,0,532,513,15,1,96,72,122,42,121,4,7,16,1,45,515,0,17,0,0,266,266,200,7,0,293,20,0,532,0,2870,3175,3460,3154.02,543.54,41,411,47,3,525
2015,"MUNICIPIO","510420",86,0,85,0,0,0,0,86,0,0,0,0,86,20,24,27,23.93,5.48,1,4,20,44,5,12,19,1,0,64,1,24,62,55,31,83,3,0,2,1,9,66,8,12,66,8,37,38,40,38.16,3.32,1,15,7,5,57,0,86,70,16,0,17,2,24,2,14,5,9,3,0,10,86,0,0,0,0,40,46,19,1,0,64,1,0,86,0,2861.25,3227.5,3513.75,3131.02,618.9,5,69,7,1,85
2015,"MUNICIPIO","510450",35,0,34,0,0,0,0,35,0,0,0,0,35,22.5,28,33,27.97,6.66,0,3,8,17,4,3,4,1,0,30,0,16,19,25,10,35,0,0,0,0,1,31,2,1,31,2,38,39,39,39.03,1.51,0,4,1,1,29,0,35,35,0,0,2,7,3,7,14,0,0,0,0,1,35,0,0,0,0,19,16,4,1,0,30,0,0,35,0,3092.5,3370,3640,3373.14,386.14,0,29,4,0,35
2015,"MUNICIPIO","510452",94,0,93,0,0,0,0,94,0,0,0,0,94,22,27,31.75,26.81,6.29,0,4,41,34,2,13,36,6,0,51,0,9,85,64,30,94,0,0,0,1,7,86,0,8,86,0,38,39,40,38.79,1.72,0,20,3,3,68,0,94,93,1,0,7,22,15,12,30,0,1,0,0,7,94,0,0,0,0,46,48,36,6,0,51,0,0,94,0,3017.5,3270,3571.25,3276.9,428.24,3,84,7,1,93
2015,"MUNICIPIO","510454",75,0,74,0,0,0,0,75,0,0,0,0,75,21,24,30,25.32,6.52,1,5,17,36,5,11,32,1,1,40,0,9,66,53,22,75,0,0,1,0,5,68,1,6,68,1,38,39,40,38.81,2.04,0,27,2,6,40,0,75,75,0,0,5,15,11,14,24,0,0,0,0,6,72,2,0,1,0,43,32,32,1,1,40,0,0,75,0,2970,3185,3410,3198.27,511.99,7,62,5,1,74
2015,"MUNICIPIO","510455",87,0,86,0,0,0,0,87,0,0,0,0,87,19.5,25,29,24.98,6.21,0,5,21,48,2,11,25,1,0,61,0,51,36,52,35,87,0,0,0,1,8,67,10,9,67,10,38,39,40,38.66,2.54,0,13,1,3,70,0,87,64,22,1,8,15,12,11,12,7,15,0,1,5,87,0,0,0,0,47,40,25,1,0,61,0,0,87,0,2980,3200,3705,3279.89,480.76,4,66,12,0,86
